Name,Cuisine,Coordinate
Subway (2575 Danforth Ave),American;Healthy;Sandwich;Salads;Fast Food,"(43.688114, -79.300331)"
Subway (2625A Weston Rd),American;Healthy;Sandwich;Salads;Fast Food,"(43.7125245, -79.5348334)"
Subway (265 Wincott Dr),American;Healthy;Sandwich;Salads;Fast Food,"(43.679418, -79.54467)"
Subway (267 Queen Street W),American;Healthy;Sandwich;Salads;Fast Food,"(43.6500972, -79.3892079)"
Subway (2735 Lakeshore Blvd W),American;Healthy;Sandwich;Salads;Fast Food,"(43.6022042, -79.49819629999999)"
Subway (2872 Ellesmere Rd),American;Healthy;Sandwich;Salads;Fast Food,"(43.7840645, -79.2045619)"
Subway (290 The West Mall ),American;Healthy;Sandwich;Salads;Fast Food,"(43.634838, -79.562715)"
Subway (2911 Eglinton Ave E),American;Healthy;Sandwich;Salads;Fast Food,"(43.7384162, -79.2368328)"
Subway (300 York Mills),American;Healthy;Sandwich;Salads;Fast Food,"(43.74828429999999, -79.3850513)"
Subway (3003 Danforth Ave),American;Healthy;Sandwich;Salads;Fast Food,"(43.689679, -79.290643)"
Subway (3009 Kingston Rd),American;Healthy;Sandwich;Salads;Fast Food,"(43.7253526, -79.23066589999999)"
Subway (31 Tapscott Rd),American;Healthy;Sandwich;Salads;Fast Food,"(43.806776, -79.22167639999999)"
Subway (3100 St Clair Ave E),American;Healthy;Sandwich;Salads;Fast Food,"(43.7090378, -79.295739)"
Subway (3119 Dufferin St),American;Healthy;Sandwich;Salads;Fast Food,"(43.7165888, -79.45488879999999)"
Subway (3180 Lakeshore Blvd W),American;Healthy;Sandwich;Salads;Fast Food,"(43.5981732, -79.5183662)"
Subway (325 Central Parkway W),American;Healthy;Sandwich;Salads;Fast Food,"(43.5831178, -79.63839109999999)"
Subway (3295 Yonge St),American;Healthy;Sandwich;Salads;Fast Food,"(43.7301616, -79.4032263)"
Subway (33 University Ave Unit 2),American;Fast Food;Sandwich,"(43.646254, -79.3835998)"
Subway (3324 Keele St),American;Healthy;Sandwich;Salads;Fast Food,"(43.744286, -79.4868723)"
Subway (344 Queen St E),American;Healthy;Sandwich;Salads;Fast Food,"(43.6557667, -79.3647247)"
Subway (3582 Major Mackenzie Dr ),American;Healthy;Sandwich;Salads;Fast Food,"(43.846155, -79.554571)"
Subway (3585 Lawrence Ave E),American;Healthy;Sandwich;Salads;Fast Food,"(43.7594484, -79.2241368)"
Subway (3883 Rutherford Rd),American;Healthy;Sandwich;Salads;Fast Food,"(43.8253403, -79.557277)"
Subway (4172 Kingston Rd),American;Healthy;Sandwich;Salads;Fast Food,"(43.7588819, -79.19835499999999)"
Subway (4545 Kingston Rd),American;Healthy;Sandwich;Salads;Fast Food,"(43.7718141, -79.1850674)"
Subway (462 Birchmount Rd),American;Healthy;Sandwich;Salads;Fast Food,"(43.7072508, -79.2695536)"
Subway (5150 Yonge St),American;Healthy;Sandwich;Salads;Fast Food,"(43.7684641, -79.414017)"
Subway (562 Kipling Ave ),American;Healthy;Sandwich;Salads;Fast Food,"(43.614999, -79.52467)"
Subway (6 Rylander Blvd),American;Healthy;Sandwich;Salads;Fast Food,"(43.7979919, -79.1494742)"
Subway (6200 Dixie Rd),American;Healthy;Sandwich;Salads;Fast Food,"(43.657923, -79.652924)"
Subway (642-648 Dixon Rd),American;Healthy;Sandwich;Salads;Fast Food,"(43.691402, -79.57663)"
Subway (645 Lakeshore Rd E),American;Healthy;Sandwich;Salads;Fast Food,"(43.5695571, -79.5669729)"
Subway (705 Kingston Rd Unit 22),American;Fast Food;Sandwich,"(43.8192132, -79.1126199)"
Subway (7125 Goreway Dr),American;Healthy;Sandwich;Salads;Fast Food,"(43.7161407, -79.63433239999999)"
Subway (751 Don Mills Rd),American;Healthy;Sandwich;Salads;Fast Food,"(43.7143068, -79.3358105)"
Subway (7600 Weston Rd ),American;Healthy;Sandwich;Salads;Fast Food,"(43.788043, -79.547602)"
Subway (7706 Kennedy Road),American;Healthy;Sandwich;Salads;Fast Food,"(43.842286, -79.305039)"
Subway (7777 Keele St),American;Healthy;Sandwich;Salads;Fast Food,"(43.8012221, -79.4987816)"
Subway (8401 Weston Rd),American;Healthy;Sandwich;Salads;Fast Food,"(43.8072167, -79.5502937)"
Subway (90 Edgeley Blvd ),American;Healthy;Sandwich;Salads;Fast Food,"(43.796665, -79.533077)"
Subway (911 Jane St),American;Healthy;Sandwich;Salads;Fast Food,"(43.677732, -79.495708)"
Subway (9200 Bathurst St),American;Healthy;Sandwich;Salads;Fast Food,"(43.8465781, -79.46005009999999)"
Subway (936 Dixon Rd),Sandwiches;American;Healthy,"(43.68707209999999, -79.5978943)"
Subway (9661 Jane St),American;Healthy;Sandwich;Salads;Fast Food,"(43.843378, -79.534262)"
Subway (Bloor & Jane St.),American;Healthy;Sandwich;Salads;Fast Food,"(43.649642, -79.484008)"
Subway (Bloor & Keele),American;Healthy;Sandwich;Salads;Fast Food,"(43.65469, -79.459237)"
Subway (Bloor and Islington),American;Healthy;Sandwich;Salads;Fast Food,"(43.644934, -79.522037)"
Subway (Danforth Ave),American;Healthy;Sandwich;Salads;Fast Food,"(43.683525, -79.323804)"
Subway (Finch & Yonge),American;Healthy;Sandwich;Salads;Fast Food,"(43.779188, -79.416943)"
Subway (North York),American;Healthy;Sandwich;Salads;Fast Food,"(43.73184, -79.46272)"
Subway (Steeles & Yonge),American;Healthy;Sandwich;Salads;Fast Food,"(43.795872, -79.422284)"
Subway (York University),American;Healthy;Sandwich;Salads;Fast Food,"(43.769943, -79.501727)"
Subway Toronto (Bathurst & Steeles),American;Healthy;Sandwich;Salads;Fast Food,"(43.79424890000001, -79.4201468)"
Sugar Marmalade (Midland),Desserts;Asian Fusion,"(43.8053, -79.2888)"
Sugar Marmalade (Spadina),Desserts;Taiwanese,"(43.652587, -79.398445)"
Sugar Marmalade (Vaughan),Desserts;Taiwanese;Asian Fusion,"(43.8286745, -79.537128)"
Sukhothai (Dundas West),Best of Toronto;Thai,"(43.649711, -79.430286)"
Sunnyside Grill,Breakfast and Brunch;Canadian;Burgers,"(43.885906, -79.441777)"
Sunnyside Grill (Steeles Ave W),Breakfast and Brunch;Sandwich,"(43.781816, -79.490433)"
Sunrise Caribbean Restaurant (Jane & Finch),Caribbean;Comfort Food;Jamaican,"(43.75622, -79.518034)"
Sunrise Caribbean Restaurant (Sheppard),Caribbean,"(43.7927, -79.2394)"
Sunset Grill (Queen St.),Breakfast & Brunch,"(43.670334, -79.29958)"
Super Bowl Pho Restaurant,Vietnamese;Asian Fusion;Asian,"(43.88579110000001, -79.4390063)"
Super Burger,Burgers;Fast Food;Canadian;Comfort Food,"(43.596225, -79.525056)"
Sushi by K,Sushi;Asian;Japanese,"(43.7137328, -79.365112)"
Sweet Planet,Desserts;Vegetarian;Coffee and Tea,"(43.80526, -79.2903154)"
Swiss Chalet & Harvey's (Danforth Rd & Danforth Ave),Burgers;Wings;Rotisserie Chicken,"(43.693918, -79.275855)"
Swiss Chalet & Harvey's (Mississauga Rd & Lakeshore Rd),Burgers;Wings;Rotisserie Chicken;Canadian;Sandwich;Fast Food,"(43.546859, -79.592271)"
Swiss Chalet (Bloor & Royal York),Burgers;Wings;Rotisserie Chicken,"(43.647773, -79.508321)"
Swiss Chalet (Dufferin & Lawrence),Burgers;Wings;Rotisserie Chicken,"(43.716832, -79.456779)"
Swiss Chalet (Dundas & Neilco),Burgers;Wings;Rotisserie Chicken,"(43.610945, -79.582937)"
Swiss Chalet (Dundas & Shorncliffe),Burgers;Wings;Rotisserie Chicken,"(43.632035, -79.543838)"
Swiss Chalet (Eglinton & Bellamy),Burgers;Wings;Rotisserie Chicken,"(43.740317, -79.232077)"
Swiss Chalet (Glen Manor & Queen),Burgers;Wings;Rotisserie Chicken,"(43.67176, -79.292952)"
Swiss Chalet (Hwy 7 & Hwy 27),Burgers;Wings;Rotisserie Chicken,"(43.773233, -79.623981)"
Swiss Chalet (Hwy 7 & Marycroft),Canadian;Diner;Burgers,"(43.78484, -79.565133)"
Swiss Chalet (Keele & St Clair),Wings;Rotisserie Chicken;Fast Food;Canadian,"(43.671087, -79.467716)"
Swiss Chalet (Keele & Wilson),Burgers;Wings;Rotisserie Chicken,"(43.726964, -79.480363)"
Swiss Chalet (Kingston & Lawrence),Wings;Rotisserie Chicken;Canadian;American,"(43.768417, -79.190306)"
Swiss Chalet (Kingston & Whites Rd),American;Wings;Pasta;Italian;Salads;Desserts,"(43.820454, -79.114404)"
Swiss Chalet (Morningside & 401),Burgers;Wings;Rotisserie Chicken;Canadian;Fast Food,"(43.800392, -79.198423)"
Swiss Chalet (O'Connor & Bermondsey),Burgers;Wings;Rotisserie Chicken,"(43.713078, -79.307872)"
Swiss Chalet (Queensway & Kipling),Burgers;Wings;Rotisserie Chicken,"(43.62, -79.525)"
Swiss Chalet (Rexdale & Martingrove),Burgers;Wings;Rotisserie Chicken;Fast Food;Canadian,"(43.712182, -79.577575)"
Swiss Chalet (Rutherford & Weston),Burgers;Fast Food;Canadian;Wings,"(43.825077, -79.554929)"
Swiss Chalet (Scarborough Town Centre),Burgers;Wings;Rotisserie Chicken,"(43.7785, -79.257)"
Swiss Chalet (Yonge & 16th Ave),Burgers;Wings;Rotisserie Chicken,"(43.853252, -79.433624)"
Swiss Chalet (Yonge & Elgin Mills),Burgers;Wings;Rotisserie Chicken,"(43.8943, -79.4417)"
Swiss Chalet (Yonge & York Mills),Burgers;Sandwich;Salads,"(43.748016, -79.406929)"
Symposium Cafe Restaurant (North York),Breakfast and Brunch;Desserts;Salads;Burgers;Vegetarian Friendly,"(43.771247, -79.413138)"
Symposium Cafe Restaurant (Woodbridge),Breakfast and Brunch;Desserts;Salads;Burgers;Vegetarian Friendly,"(43.785358, -79.544406)"
Tabule (2009 Yonge St),Middle Eastern;Lebanese,"(43.7010322, -79.39675079999999)"
Tabule (810 Queen St E),Middle Eastern;Vegetarian Friendly,"(43.6597872, -79.3466657)"
Tabule Bayview Village,Middle Eastern;Vegetarian;Healthy;Lebanese,"(43.7691552, -79.385939)"
Tadka- The Flavours of Indian Spices,Fast Food;Healthy;Indian,"(43.6275155, -79.4984432)"
Tahini Express Shawarma,Middle Eastern;Arabian;Chicken,"(43.6966135, -79.5437649)"
Tandoori Time (Etobicoke),Indian;American;Chicken,"(43.743057, -79.602924)"
Tandoori Time (Vaughan),Indian;Chicken;Salads,"(43.8450724, -79.5348372)"
Tao Tao Restaurant,Korean;Asian;BBQ,"(43.80262759999999, -79.42009259999999)"
Taoyuan Neverland 桃花源,Chinese;Asian;Seafood,"(43.85656780000001, -79.30416579999999)"
Tarboosh Restaurant,Middle Eastern;Lebanese;Halal,"(43.5779732, -79.6214787)"
Taste of Greek Cuisine,Greek;Seafood;Salads,"(43.716227, -79.262365)"
Taste of Guang Xi 广西人,Chinese;Asian;Noodles,"(43.8483676608412, -79.34878769900246)"
Taste of Persia Restaurant,Other;Persian;Salads;Seafood,"(43.70555879999999, -79.375283)"
Taste of Shawarma,Mediterranean,"(43.701049, -79.452131)"
Taste of Thailand,Thai;Asian;South East Asian,"(43.635922, -79.540767)"
Tasty Cafe,Coffee and Tea;American;Breakfast and Brunch,"(43.6656883, -79.6859041)"
Tasty Kabab,Mediterranean;Halal;Middle Eastern,"(43.7759943, -79.3183136)"
Tasty Ya,Sushi;Asian;Japanese,"(43.8532742, -79.33806249999999)"
Taylors Landing,Breakfast and Brunch;Pub,"(43.733714, -79.34477)"
Tazah Taste (Brampton),Halal;Indian;Pakistani,"(43.713539, -79.6773109)"
TeaShop168 & Wei’s Taiwanese Food,Bubble Tea;Taiwanese;Chinese;Asian,"(43.770404, -79.412946)"
Thai Bamboo,Thai;Asian,"(43.782669, -79.49162)"
Thai Express (500 Rexdale Blvd),Thai;Asian;Noodles,"(43.7202592, -79.60036149999999)"
Thai Express (Cloverdale Mall),Thai;Asian;Noodles,"(43.6314496, -79.5556508)"
Thai Express (Dixie & Eglinton),Thai;Asian Fusion;Halal,"(43.638274, -79.62198)"
Thai Express (Dundas St),Thai;Asian Fusion;Halal,"(43.610957, -79.579044)"
Thai Express (Riocan Market Place),Thai;Asian;Noodles,"(43.7863804, -79.4727994)"
Thai Express (Rutherford),Thai;Asian;Noodles,"(43.8488869, -79.4607158)"
Thai Express (Stock Yard Village),Thai;Asian;Noodles,"(43.673828, -79.4698172)"
Thai Express (University Ave),Thai;Asian;Noodles,"(43.6558353, -79.3881303)"
Thai One On (Don Mills),Thai;Asian;Noodles,"(43.7483048, -79.3485798)"
Thai One On (Pickering),Thai,"(43.816938, -79.119202)"
Thai One On (Scarborough),Thai,"(43.774043, -79.2412)"
Thai One On Dundas,Thai;Asian;Asian Fusion,"(43.665721, -79.474303)"
Thai Room (Carlton),Thai,"(43.664234, -79.368115)"
Thai Room (Danforth),Thai;Asian,"(43.68547, -79.313134)"
Thai Room (Liberty Village),Thai;Asian,"(43.6422885, -79.4113172)"
Thai Room King West,Thai;Asian;Salads;Seafood,"(43.6422885, -79.4113172)"
Thai Signature,Thai,"(43.557695, -79.578517)"
Thai Square,Thai,"(43.789408, -79.139758)"
Thai by The Park,Thai,"(43.655252, -79.456726)"
The Alley (Scarborough),Chinese;Asian;Seafood,"(43.80458489999999, -79.28937669999999)"
The Avenue Restaurant,Wings;Chinese;Halal,"(43.775599, -79.241257)"
The Bagel House,Sandwich,"(43.7283038, -79.41821809999999)"
The Bagel House (Bayview),Breakfast and Brunch;Sandwich,"(43.70482, -79.374995)"
The Bagel House (Eglinton),Sandwich,"(43.704026, -79.411919)"
The Bagel House (St. Clair),Breakfast and Brunch;Sandwich,"(43.687301, -79.393909)"
The Bagel House (Yonge),Breakfast and Brunch;Sandwich,"(43.713947, -79.400046)"
The Beet Organic Cafe & Market,Healthy;Vegetarian;Salads,"(43.6656609, -79.4682693)"
The Burger Cellar,Burgers;Salads,"(43.732347, -79.403787)"
The Burgernator,Burgers;American;Comfort Food;Halal,"(43.655667, -79.402251)"
The Donlands Diner,Breakfast & Brunch;American,"(43.69441399999999, -79.3426502)"
The Enchanted Poutinerie,Canadian;Comfort Food;Sandwich,"(43.7315841, -79.46373059999999)"
The Fire Pit,Salads;Greek;Juice and Smoothies,"(43.62637720000001, -79.6801507)"
The Fourth Man in the Fire,Pizza;Italian;Comfort Food;Fast Food;Salads,"(43.6517534, -79.4095043)"
The Fry (Mississauga),Comfort Food;Korean;Asian,"(43.604339, -79.590242)"
The Fry (Yonge & Sheppard),Asian Fusion,"(43.763002, -79.411408)"
The Goose & Firkin,Burgers;Sandwiches;Salads,"(43.75620259999999, -79.36000949999999)"
The Grand Elvis Burger,Burgers;American;Sandwiches,"(43.67574399999999, -79.4036733)"
The Great Maratha,Indian,"(43.700038, -79.429257)"
The Grilled cheese shack by Phancy Food,Comfort Food;American;Burgers,"(43.6428874, -79.40844059999999)"
The Himalaya Restaurant,Indian;Indian Curry;Asian,"(43.7194782, -79.63720339999999)"
The Ice Cream Store by Ben & Jerry’s,Desserts;Ice Cream and Frozen Yogurt,"(43.7447453, -79.29595119999999)"
The Ice Cream Store by Ben & Jerry’s (East),Ice Cream & Frozen Yogurt;Comfort Food;Desserts,"(43.6897725, -79.34932789999999)"
The Ice Cream Store by Ben & Jerry’s (Jane St),Ice Cream & Frozen Yogurt;Comfort Food;Desserts,"(43.7068858, -79.50517549999999)"
The Lakeview,Breakfast and Brunch;Burgers;Comfort Food,"(43.649591, -79.420385)"
The Mills TapHouse + Grill,American;Burgers;Sandwiches,"(43.8284198, -79.5345136)"
The Opium Bar,Asian;Asian Fusion;Chinese;Japanese;Noodles;Bar Food,"(43.6493896, -79.4262962)"
The Original Gyro Grill (Danforth),Greek,"(43.678205, -79.347656)"
The Pickle Barrel (Centerpoint Mall),Burgers;Salads;Canadian,"(43.79638, -79.419685)"
The Roti Hut,Caribbean,"(43.786802, -79.258573)"
The Santorini Spot*,Mediterranean;Greek;Vegetarian,"(43.6923293, -79.4408591)"
The Six Supplements - (Concord),Juice and Smoothies;Breakfast and Brunch;Vegetarian,"(43.7985402, -79.5009692)"
The Suya Spot,African,"(43.771599, -79.186959)"
The Vintage Punjab,Indian,"(43.7379317, -79.70076499999999)"
The Wave Bar & Lounge,Salads;Chicken,"(43.5904973, -79.63578)"
The Wing Machine (Jane & Lawrence),Wings;Pizza,"(43.702618, -79.504369)"
The Wing Spot,Wings;Pizza;Comfort Food;Fast Food,"(43.806776, -79.22167639999999)"
Thindi,Indian;Vegetarian;Street Food,"(43.6573638, -79.3808445)"
Tim Hortons (69 Regent Park Blvd),Bakery;Cafe;Donuts,"(43.6599648, -79.361148)"
Tim Hortons (874 Bloor Street West),Bakery;Cafe;Donuts,"(43.6623077, -79.42508959999999)"
Tim Sushi and Cafe 丼丼屋,Sushi;Japanese;Asian,"(43.8535967, -79.3367409)"
Time Square Convenience,Grocery;Comfort Food;Desserts,"(43.64931259999999, -79.37097969999999)"
Tokyo Grill (Yonge),Japanese;Asian;Asian Fusion,"(43.7699881, -79.4128243)"
Tokyo Hot Fried Chicken,Comfort Food;American;Wings,"(43.6456752, -79.39260469999999)"
Toronto Pho,Vietnamese;Noodles;Healthy,"(43.7009663, -79.4514737)"
Town Wings,Wings;American;Comfort Food,"(43.789527, -79.139881)"
Tropical Island Caribbean Restaurant,Jamaican;Caribbean;Comfort Food,"(43.774219, -79.612167)"
Tudo's Pizzahouse,Pizza;Italian;Wings,"(43.695809, -79.48786799999999)"
Twice As Nice,Caribbean;Vegetarian Friendly;Comfort Food;Desserts,"(43.759017, -79.198123)"
Two Brothers Shawarma,Mediterranean,"(43.689865, -79.475508)"
Tzatziki (Jane St),Mediterranean;Greek;Vegetarian,"(43.6589906, -79.4880967)"
U-Know Poke,Japanese;Healthy;Rice-bowls,"(43.630344, -79.4855475)"
Udupi Madras Cafe,Indian;Vegan Friendly;Vegetarian Friendly,"(43.591174, -79.635634)"
Umami Poke,Hawaiian;Japanese;Seafood;Asian Fusion,"(43.683175, -79.392227)"
Umami Sushi,Kosher;Sushi;Japanese;Allergy Friendly,"(43.72855089999999, -79.4316092)"
Ume Fashion Sushi,Sushi;Asian;Japanese,"(43.693053, -79.26258)"
Union Social Eatery (North York),American;Comfort Food;Burgers,"(43.7638974, -79.4111753)"
United Bakers Dairy Restaurant,Salads;Comfort Food;Jewish,"(43.7204084, -79.431159)"
Urban Thai (Don Mills),Thai;Asian;Noodles,"(43.7483048, -79.3485798)"
Urban Thai (Dundas),Thai;Asian;Gluten Free;Vegan,"(43.6657206, -79.47430279999999)"
Utopia Cafe and Grill,Canadian;Mexican;Vegetarian Friendly,"(43.655325, -79.41343)"
VIP Pool & Bar Snooker club,Asian;Asian Fusion;Chinese,"(43.7603764, -79.3011763)"
VRolls Vietnamese Food,Vietnamese;Asian;Comfort Food,"(43.86341519999999, -79.4868193)"
Vegan Falafel King (1618 Bloor),Salads;Sandwich;Rice-bowls,"(43.65586, -79.455632)"
Vegan Thai Kitchen,Thai;Asian;Asian Fusion,"(43.6657206, -79.47430279999999)"
Verdi Restaurant,Italian;Pizza,"(43.705393, -79.375286)"
Vi Pei Bistro (Kingston),Breakfast and Brunch;Comfort Food;Diner,"(43.727194, -79.229916)"
Via Cibo (York Mills),Italian;Pizza;Desserts,"(43.754089, -79.357989)"
Viet Thai Kitchen,Vietnamese;Thai,"(43.722414, -79.302297)"
Vindaloo Indian Cuisine,Indian,"(43.722369, -79.235339)"
Viva Shawarma,Mediterranean;Healthy;Halal,"(43.708528, -79.295665)"
Vivo Pizza Pasta - Vaughan,Italian;Pizza;Pasta,"(43.846514, -79.552319)"
Vivoli,Italian;Pasta;Comfort Food,"(43.6548983, -79.4164765)"
Volare Ristorante,Seafood;Italian;Pasta;Comfort Food,"(43.625989, -79.503537)"
WINGSTOP (Queen St.),Wings;American;Fast Food,"(43.6475111, -79.40086629999999)"
WINGSTOP*,Wings;Fast Food;Salads,"(43.6449896, -79.3916949)"
Wakame Sushi (401 & Weston),Japanese;Sushi;Asian,"(43.711365, -79.53138)"
Welo Probiotic (Lawerence Ave E),Healthy;Vegetarian;Salads,"(43.7447453, -79.29595119999999)"
Westown Chinese Food (Junction),Asian;Chinese,"(43.6589114, -79.44104639999999)"
Westwood Grill Pan-Asian Cuisine,Asian;Asian Fusion;Chinese;Japanese;Burgers,"(43.6599304, -79.47963850000001)"
What A Bagel (North York),Breakfast and Brunch,"(43.7798, -79.47)"
What-A-Bagel (Richmond Hill),Bakery;Breakfast and Brunch;Sandwich,"(43.885112, -79.466609)"
Wild King,American;Wings;Burgers,"(43.5524626, -79.58451889999999)"
Wild Wing (Church St.),Wings;Canadian;Burgers,"(43.652691, -79.375413)"
Wild Wing (Kennedy Commons),Burgers;Wings;BBQ;Canadian,"(43.773, -79.2803)"
Wild Wing (Pickering),Burgers;Wings;Canadian;Comfort Food,"(43.816916, -79.119207)"
Wild Wing (Queensway),Canadian;Wings;Burgers,"(43.61744, -79.538413)"
Wild Wing (Richmond Hill),Wings;Pub;Bar Food,"(43.861034, -79.435874)"
Wild Wing (Scarborough Kingston Road),Wings;BBQ;Canadian,"(43.721098, -79.236436)"
Wild Wing (Scarborough North),Canadian;Wings;BBQ;Burgers,"(43.835557, -79.253901)"
Wild Wing (Toronto King St. West),Burgers;Wings;BBQ;Canadian,"(43.643636, -79.403119)"
Wild Wing (Woodside),Burgers;Wings;BBQ;Canadian,"(43.8089, -79.2679)"
Wild Wing Bayview,Burgers;American;Sandwiches,"(43.7043408, -79.3749357)"
Wimpy's Diner (Sheppard),Breakfast and Brunch;Burgers,"(43.756252, -79.439322)"
Wing House Express Pickering,Wings;Bar Food;Fast Food,"(43.81250000000001, -79.111006)"
Wing Machine (Steeles Ave W),Wings;Burgers,"(43.792457, -79.444736)"
Wings & Beer Sports Bar (Dundas St),Bar Food;Pub;Wings,"(43.64992710000001, -79.4330602)"
Wow Wing House,Wings;Bar Food;Sandwich,"(43.83787, -79.132488)"
Wrap Me Up (Yonge & Lawrence),Canadian;Fast Food;Salads,"(43.731495699999996, -79.4041313)"
Xin Restaurant 鼎鼎香,Chinese;Asian;Asian Fusion,"(43.5674494, -79.6610139)"
Xpress BBQ,Portuguese;BBQ,"(43.788915, -79.626746)"
Yang's Braised Chicken Rice (Mississauga) 楊銘宇黃燜雞米飯,Chinese;Asian;Noodles,"(43.5769783, -79.6524542)"
Yang's Braised Chicken Rice (Scarborough) 杨铭宇黄焖鸡米饭,Chinese;Asian;Noodles,"(43.8040245, -79.2877476)"
Yin Ji Chang Fen 銀記腸粉 (Mississauga),Chinese;Asian;Asian Fusion;Allergy Friendly,"(43.569027215382896, -79.66689202631078)"
Yong He All Day Breakfast,Breakfast and Brunch;Cantonese;Chinese;Asian;Vegetarian Friendly,"(43.8253516, -79.3074355)"
Yummy Cantonese 老西关肠粉 粥 粉 面 饭,Chinese;Asian;Seafood,"(43.7883024, -79.2699019)"
Zaffron Restaurant,Halal;Middle Eastern;Persian,"(43.793618, -79.419412)"
Zam Zam Tikka and Kabab,Indian;Pakistani,"(43.7067, -79.268856)"
ZenQ (Curran Place),Desserts;Taiwanese;Bubble Tea,"(43.585817, -79.646726)"
ZenQ (Markham),Asian;Taiwanese;Bubble Tea;Desserts,"(43.856374, -79.303738)"
Zoup!,Comfort Food;Burgers;Chicken,"(43.6381594, -79.6219291)"
by CHLOE (Yorkdale),Vegetarian;Vegan;Healthy,"(43.7251083, -79.45280869999999)"
chins snacks shop,Snacks;Sandwich;Chicken,"(43.7469271, -79.5559756)"
hot pot catering and take out restaurant,African: Other;Breakfast and Brunch;Nigerian,"(43.72411280000001, -79.5089423)"
iQ FOOD CO. (King W.),Healthy;UberEATS Exclusive;Vegetarian Friendly;Vegan Friendly,"(43.644184, -79.400842)"
late night pizza,Pizza,"(43.75826730000001, -79.2243486)"
ocean palate,Indian;Vegetarian;Asian,"(43.6310385, -79.6264899)"
quick munch(steeles),Comfort Food;American;Burgers,"(43.6622875, -79.35844999999999)"
z - Shoeless Joe's Sports Grill (Pickering),Wings;Canadian;Bar Food,"(43.8228064, -79.11144589999999)"
川渝小馆Red & Hot Szechuan House,Chinese;Asian;Asian Fusion;Noodles;Fast Food,"(43.84397610000001, -79.3878015)"
街边儿 The Chinese Block,Chinese;Asian;Asian Fusion,"(43.7748786, -79.4132928)"
